checkpoint,seed,num_layers,representation_index,layer_label,stream,target,target_label,cv_r2,n_examples,cv_folds
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.3427298406176611,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,B_tag,BpowD,B^D,-0.05125388999923035,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,B_tag,NdivBpowD,N / B^D,-0.08725316461563634,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,B_tag,floorNdivBpowD,floor(N / B^D),-0.08707290827878196,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.2285895418257001,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,B_tens,BpowD,B^D,-0.023515114443757867,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,B_tens,NdivBpowD,N / B^D,-0.16450951873269845,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,B_tens,floorNdivBpowD,floor(N / B^D),-0.16466575090740218,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.07217507723895467,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,B_ones,BpowD,B^D,-0.07400090456014663,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,B_ones,NdivBpowD,N / B^D,-0.17059538190261567,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,B_ones,floorNdivBpowD,floor(N / B^D),-0.17075364231821272,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.028307299552805754,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,D_tag,BpowD,B^D,-0.054833982310883524,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,D_tag,NdivBpowD,N / B^D,-0.16942600251517964,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,D_tag,floorNdivBpowD,floor(N / B^D),-0.16957280051506304,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.05825640349597836,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,D_ones,BpowD,B^D,0.9889720699596063,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,D_ones,NdivBpowD,N / B^D,0.957090202308672,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,D_ones,floorNdivBpowD,floor(N / B^D),0.957133226525133,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5650401669859122,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,O[0],BpowD,B^D,0.8752951512335543,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,O[0],NdivBpowD,N / B^D,0.9160103904038378,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,O[0],floorNdivBpowD,floor(N / B^D),0.9160732234680292,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5317352950301678,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,O[1],BpowD,B^D,0.8910027784733883,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,O[1],NdivBpowD,N / B^D,0.8911943910477345,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,O[1],floorNdivBpowD,floor(N / B^D),0.8912956014617126,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,3,2,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.8883509336278225,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_tag,BpowD,B^D,-0.13046239733120935,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_tag,NdivBpowD,N / B^D,-0.29309006550487654,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_tag,floorNdivBpowD,floor(N / B^D),-0.29152325156489406,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6378409576863857,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_hundreds,BpowD,B^D,-0.0646290462712082,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_hundreds,NdivBpowD,N / B^D,-0.22603994408483943,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.22457397758663813,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.634461496120835,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_tens,BpowD,B^D,-0.08251257984724085,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_tens,NdivBpowD,N / B^D,-0.21053771950835065,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_tens,floorNdivBpowD,floor(N / B^D),-0.2093779689425343,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5540509078151461,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_ones,BpowD,B^D,-0.05422663780867994,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_ones,NdivBpowD,N / B^D,-0.0970800102077423,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_ones,floorNdivBpowD,floor(N / B^D),-0.09686869548116435,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.24689618742551872,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,B_tag,BpowD,B^D,-0.10117357860552816,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,B_tag,NdivBpowD,N / B^D,-0.21018738646551224,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,B_tag,floorNdivBpowD,floor(N / B^D),-0.2093387887943988,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.49690295260466044,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,B_tens,BpowD,B^D,-0.025835911040710768,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,B_tens,NdivBpowD,N / B^D,-0.16775767074575704,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,B_tens,floorNdivBpowD,floor(N / B^D),-0.167920657193359,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.0701019360245306,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,B_ones,BpowD,B^D,-0.057743525742888525,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,B_ones,NdivBpowD,N / B^D,-0.1684321627909709,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,B_ones,floorNdivBpowD,floor(N / B^D),-0.16859523010704408,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.04437539788506202,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,D_tag,BpowD,B^D,-0.06338574191020041,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,D_tag,NdivBpowD,N / B^D,-0.17564363054054705,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,D_tag,floorNdivBpowD,floor(N / B^D),-0.17579335504838306,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.0677772540801945,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,D_ones,BpowD,B^D,0.9788686300223617,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,D_ones,NdivBpowD,N / B^D,0.9526732376516709,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,D_ones,floorNdivBpowD,floor(N / B^D),0.9527223619918912,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.574831646443284,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,O[0],BpowD,B^D,0.8437966342514918,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,O[0],NdivBpowD,N / B^D,0.9082844056063146,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,O[0],floorNdivBpowD,floor(N / B^D),0.9083494214201933,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5503875378318145,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,O[1],BpowD,B^D,0.8849337093705113,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,O[1],NdivBpowD,N / B^D,0.8650705867937847,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,O[1],floorNdivBpowD,floor(N / B^D),0.8651873556997172,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,4,3,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.8866649476765709,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_tag,BpowD,B^D,-0.13046239733120935,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_tag,NdivBpowD,N / B^D,-0.29309006550487654,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_tag,floorNdivBpowD,floor(N / B^D),-0.29152325156489406,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6378409576863857,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_hundreds,BpowD,B^D,-0.06462904627120825,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_hundreds,NdivBpowD,N / B^D,-0.22603994408483988,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.2245739775866385,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6344614961208346,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_tens,BpowD,B^D,-0.08102863967986736,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_tens,NdivBpowD,N / B^D,-0.2046140390405808,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_tens,floorNdivBpowD,floor(N / B^D),-0.20349109364575538,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.5434345918386322,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_ones,BpowD,B^D,-0.13554027250952827,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_ones,NdivBpowD,N / B^D,-0.27990456225380617,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_ones,floorNdivBpowD,floor(N / B^D),-0.27873399523577796,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6243051359305067,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,B_tag,BpowD,B^D,-0.1344232185167741,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,B_tag,NdivBpowD,N / B^D,-0.2709339326172936,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,B_tag,floorNdivBpowD,floor(N / B^D),-0.2697749671374724,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6110432517746497,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,B_tens,BpowD,B^D,-0.029623919335181114,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,B_tens,NdivBpowD,N / B^D,-0.17446016134303544,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,B_tens,floorNdivBpowD,floor(N / B^D),-0.17462472757909206,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.0750082001791248,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,B_ones,BpowD,B^D,-0.05541301996578733,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,B_ones,NdivBpowD,N / B^D,-0.17436856559731523,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,B_ones,floorNdivBpowD,floor(N / B^D),-0.1745271952421532,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.045577712426353445,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,D_tag,BpowD,B^D,-0.06276232965511903,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,D_tag,NdivBpowD,N / B^D,-0.16517460197079833,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,D_tag,floorNdivBpowD,floor(N / B^D),-0.16533260459706484,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.05588491796728969,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,D_ones,BpowD,B^D,0.9734338745026998,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,D_ones,NdivBpowD,N / B^D,0.9512043680162339,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,D_ones,floorNdivBpowD,floor(N / B^D),0.9512560402670001,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5664703033179479,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,O[0],BpowD,B^D,0.8278063034187708,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,O[0],NdivBpowD,N / B^D,0.9013400167143057,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,O[0],floorNdivBpowD,floor(N / B^D),0.9014289872614091,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.5777726877186836,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,O[1],BpowD,B^D,0.882257279844129,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,O[1],NdivBpowD,N / B^D,0.8455095972154462,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,O[1],floorNdivBpowD,floor(N / B^D),0.8456668617499583,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,5,4,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.8869901981134655,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_tag,BpowD,B^D,-0.13046239733120935,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_tag,NdivBpowD,N / B^D,-0.29309006550487654,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_tag,floorNdivBpowD,floor(N / B^D),-0.29152325156489406,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6378409576863857,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_hundreds,BpowD,B^D,-0.06462904627120829,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_hundreds,NdivBpowD,N / B^D,-0.2260399440848399,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.2245739775866383,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_hundreds,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6344614961208345,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_tens,BpowD,B^D,-0.10548831676124096,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_tens,NdivBpowD,N / B^D,-0.264412905096845,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_tens,floorNdivBpowD,floor(N / B^D),-0.26295324294231615,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6739527893298802,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_ones,BpowD,B^D,-0.11037034085277075,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_ones,NdivBpowD,N / B^D,-0.21100032072958733,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_ones,floorNdivBpowD,floor(N / B^D),-0.21017990448778714,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,N_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.48005708233089617,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,B_tag,BpowD,B^D,-0.07642382162761288,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,B_tag,NdivBpowD,N / B^D,-0.15615740616658674,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,B_tag,floorNdivBpowD,floor(N / B^D),-0.15562699905340707,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,B_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.37283759544296735,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,B_tens,BpowD,B^D,-0.03038561059124334,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,B_tens,NdivBpowD,N / B^D,-0.1736173919802845,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,B_tens,floorNdivBpowD,floor(N / B^D),-0.17377441023422366,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,B_tens,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.07902321900570249,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,B_ones,BpowD,B^D,-0.05316462757461049,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,B_ones,NdivBpowD,N / B^D,-0.17752085026576178,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,B_ones,floorNdivBpowD,floor(N / B^D),-0.17768825882263634,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,B_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.03642881909981246,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,D_tag,BpowD,B^D,-0.060646731009605846,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,D_tag,NdivBpowD,N / B^D,-0.16837388004625842,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,D_tag,floorNdivBpowD,floor(N / B^D),-0.16852800646474475,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,D_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.05685777068673108,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,D_ones,BpowD,B^D,0.9688715363817,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,D_ones,NdivBpowD,N / B^D,0.9440021194896591,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,D_ones,floorNdivBpowD,floor(N / B^D),0.9440489996154653,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,D_ones,floorNdivBpowD_modB,floor(N / B^D) mod B,0.5622786818289198,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,O[0],BpowD,B^D,0.8244710280557204,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,O[0],NdivBpowD,N / B^D,0.8947779306583132,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,O[0],floorNdivBpowD,floor(N / B^D),0.8948599424538711,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,O[0],floorNdivBpowD_modB,floor(N / B^D) mod B,0.6184247070351417,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,O[1],BpowD,B^D,0.8693969955562452,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,O[1],NdivBpowD,N / B^D,0.8285418728112068,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,O[1],floorNdivBpowD,floor(N / B^D),0.828695990523701,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,6,5,O[1],floorNdivBpowD_modB,floor(N / B^D) mod B,0.8854016741925411,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,7,6,N_tag,BpowD,B^D,-0.13046239733120935,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,7,6,N_tag,NdivBpowD,N / B^D,-0.29309006550487654,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,7,6,N_tag,floorNdivBpowD,floor(N / B^D),-0.29152325156489406,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,7,6,N_tag,floorNdivBpowD_modB,floor(N / B^D) mod B,-0.6378409576863857,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,7,6,N_hundreds,BpowD,B^D,-0.06462904627120833,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,7,6,N_hundreds,NdivBpowD,N / B^D,-0.2260399440848399,3677,5
checkpoints/model_t_l10_mby_NB_intersection_pTrue_s1337_best.pt,1337,10,7,6,N_hundreds,floorNdivBpowD,floor(N / B^D),-0.22457397758663836,3677,5
