target,target_label,representation_index,layer_label,stream,n_seeds,mean_cv_r2,ci95_low_bootstrap_percentile,ci95_high_bootstrap_percentile
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,B_tag,1,-0.6110432513317645,-0.6110432513317645,-0.6110432513317645
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,B_tens,1,-0.0760597100404933,-0.0760597100404933,-0.0760597100404933
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,D_ones,1,0.5406280918292714,0.5406280918292714,0.5406280918292714
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,D_tag,1,-0.06447253674705786,-0.06447253674705786,-0.06447253674705786
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,N_hundreds,1,-0.6344614961208348,-0.6344614961208348,-0.6344614961208348
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,N_ones,1,-0.6123395629765525,-0.6123395629765525,-0.6123395629765525
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,N_tag,1,-0.6378409576863857,-0.6378409576863857,-0.6378409576863857
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,N_tens,1,-0.6739527893299497,-0.6739527893299497,-0.6739527893299497
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,O[0],1,0.694981214502473,0.694981214502473,0.694981214502473
floorNdivBpowD_modB,floor(N / B^D) mod B,4,3,O[1],1,0.877615707090705,0.877615707090705,0.877615707090705
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,B_ones,1,-0.07085924452308516,-0.07085924452308516,-0.07085924452308516
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,B_tag,1,-0.24185142640632273,-0.24185142640632273,-0.24185142640632273
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,B_tens,1,-0.0838066093998516,-0.0838066093998516,-0.0838066093998516
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,D_ones,1,0.5344578646568303,0.5344578646568303,0.5344578646568303
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,D_tag,1,-0.06774955594611258,-0.06774955594611258,-0.06774955594611258
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,N_hundreds,1,-0.5021076354030715,-0.5021076354030715,-0.5021076354030715
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,N_ones,1,-0.486977894206236,-0.486977894206236,-0.486977894206236
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,N_tag,1,-0.6378409576863857,-0.6378409576863857,-0.6378409576863857
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,N_tens,1,-0.6739527893299639,-0.6739527893299639,-0.6739527893299639
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,O[0],1,0.8799743862148721,0.8799743862148721,0.8799743862148721
floorNdivBpowD_modB,floor(N / B^D) mod B,5,4,O[1],1,0.9293182743051146,0.9293182743051146,0.9293182743051146
