seed,target,target_label,representation_index,layer_label,stream,trained_cv_r2,init_cv_r2,trained_minus_init_cv_r2,remaining_gap_to_one_at_init,fraction_remaining_gap_closed,positive_fraction_remaining_gap_closed
1337,floorNdivBpowD,floor(N / B^D),9,8,N_ones,-0.15646375789186653,-0.15562699905103855,-0.0008367588408279836,1.1556269990510386,-0.000724073461000047,0.0
0,floorNdivBpowD,floor(N / B^D),10,9,N_ones,-0.1558245820139504,-0.21809866128664676,0.06227407927269635,1.2180986612866467,0.05112400271987642,0.05112400271987642
42,floorNdivBpowD,floor(N / B^D),10,9,N_ones,-0.16628055379294415,-0.2832739455930593,0.11699339180011514,1.2832739455930593,0.09116790082264717,0.09116790082264717
1337,floorNdivBpowD,floor(N / B^D),10,9,N_ones,-0.14974372637970998,-0.20933878879460796,0.05959506241489798,1.2093387887946079,0.04927904650631322,0.04927904650631322
0,floorNdivBpowD,floor(N / B^D),0,input,N_tag,-0.3038081202942816,-0.3038081202942816,0.0,1.3038081202942817,0.0,0.0
42,floorNdivBpowD,floor(N / B^D),0,input,N_tag,-0.29848146384645763,-0.29848146384645763,0.0,1.2984814638464577,0.0,0.0
1337,floorNdivBpowD,floor(N / B^D),0,input,N_tag,-0.29152325156489406,-0.29152325156489406,0.0,1.291523251564894,0.0,0.0
0,floorNdivBpowD,floor(N / B^D),1,0,N_tag,-0.3038081202942816,-0.3038081202942816,0.0,1.3038081202942817,0.0,0.0
42,floorNdivBpowD,floor(N / B^D),1,0,N_tag,-0.29848146384645763,-0.29848146384645763,0.0,1.2984814638464577,0.0,0.0
1337,floorNdivBpowD,floor(N / B^D),1,0,N_tag,-0.29152325156489406,-0.29152325156489406,0.0,1.291523251564894,0.0,0.0
0,floorNdivBpowD,floor(N / B^D),2,1,N_tag,-0.3038081202942816,-0.3038081202942816,0.0,1.3038081202942817,0.0,0.0
42,floorNdivBpowD,floor(N / B^D),2,1,N_tag,-0.29848146384645763,-0.29848146384645763,0.0,1.2984814638464577,0.0,0.0
1337,floorNdivBpowD,floor(N / B^D),2,1,N_tag,-0.29152325156489406,-0.29152325156489406,0.0,1.291523251564894,0.0,0.0
0,floorNdivBpowD,floor(N / B^D),3,2,N_tag,-0.3038081202942816,-0.3038081202942816,0.0,1.3038081202942817,0.0,0.0
42,floorNdivBpowD,floor(N / B^D),3,2,N_tag,-0.29848146384645763,-0.2387680932469126,-0.05971337059954504,1.2387680932469125,-0.04820383324778039,0.0
1337,floorNdivBpowD,floor(N / B^D),3,2,N_tag,-0.29152325156489406,-0.29152325156489406,0.0,1.291523251564894,0.0,0.0
0,floorNdivBpowD,floor(N / B^D),4,3,N_tag,-0.3038081202942816,-0.24625928073744632,-0.05754883955683529,1.2462592807374464,-0.04617726057998303,0.0
42,floorNdivBpowD,floor(N / B^D),4,3,N_tag,-0.29848146384645763,-0.29848146384645763,0.0,1.2984814638464577,0.0,0.0
1337,floorNdivBpowD,floor(N / B^D),4,3,N_tag,-0.29152325156489406,-0.29152325156489406,0.0,1.291523251564894,0.0,0.0
0,floorNdivBpowD,floor(N / B^D),5,4,N_tag,-0.3038081202942816,-0.3038081202942816,0.0,1.3038081202942817,0.0,0.0
42,floorNdivBpowD,floor(N / B^D),5,4,N_tag,-0.29848146384645763,-0.29848146384645763,0.0,1.2984814638464577,0.0,0.0
1337,floorNdivBpowD,floor(N / B^D),5,4,N_tag,-0.29152325156489406,-0.29152325156489406,0.0,1.291523251564894,0.0,0.0
0,floorNdivBpowD,floor(N / B^D),6,5,N_tag,-0.3038081202942816,-0.3038081202942816,0.0,1.3038081202942817,0.0,0.0
42,floorNdivBpowD,floor(N / B^D),6,5,N_tag,-0.29848146384645763,-0.29848146384645763,0.0,1.2984814638464577,0.0,0.0
1337,floorNdivBpowD,floor(N / B^D),6,5,N_tag,-0.29152325156489406,-0.29152325156489406,0.0,1.291523251564894,0.0,0.0
0,floorNdivBpowD,floor(N / B^D),7,6,N_tag,-0.3038081202942816,-0.3038081202942816,0.0,1.3038081202942817,0.0,0.0
42,floorNdivBpowD,floor(N / B^D),7,6,N_tag,-0.29848146384645763,-0.29848146384645763,0.0,1.2984814638464577,0.0,0.0
1337,floorNdivBpowD,floor(N / B^D),7,6,N_tag,-0.29152325156489406,-0.29152325156489406,0.0,1.291523251564894,0.0,0.0
0,floorNdivBpowD,floor(N / B^D),8,7,N_tag,-0.3038081202942816,-0.3038081202942816,0.0,1.3038081202942817,0.0,0.0
42,floorNdivBpowD,floor(N / B^D),8,7,N_tag,-0.29848146384645763,-0.29848146384645763,0.0,1.2984814638464577,0.0,0.0
1337,floorNdivBpowD,floor(N / B^D),8,7,N_tag,-0.29152325156489406,-0.29152325156489406,0.0,1.291523251564894,0.0,0.0
0,floorNdivBpowD,floor(N / B^D),9,8,N_tag,-0.3038081202942816,-0.3038081202942816,0.0,1.3038081202942817,0.0,0.0
42,floorNdivBpowD,floor(N / B^D),9,8,N_tag,-0.29848146384645763,-0.29848146384645763,0.0,1.2984814638464577,0.0,0.0
1337,floorNdivBpowD,floor(N / B^D),9,8,N_tag,-0.29152325156489406,-0.29152325156489406,0.0,1.291523251564894,0.0,0.0
0,floorNdivBpowD,floor(N / B^D),10,9,N_tag,-0.3038081202942816,-0.3038081202942816,0.0,1.3038081202942817,0.0,0.0
42,floorNdivBpowD,floor(N / B^D),10,9,N_tag,-0.29848146384645763,-0.29848146384645763,0.0,1.2984814638464577,0.0,0.0
1337,floorNdivBpowD,floor(N / B^D),10,9,N_tag,-0.29152325156489406,-0.29152325156489406,0.0,1.291523251564894,0.0,0.0
0,floorNdivBpowD,floor(N / B^D),0,input,N_tens,-0.3058295989139983,-0.3058295989139986,2.7755575615628914e-16,1.3058295989139985,2.125512826383474e-16,2.125512826383474e-16
42,floorNdivBpowD,floor(N / B^D),0,input,N_tens,-0.30030098217700435,-0.3003009821770042,-1.6653345369377348e-16,1.3003009821770042,-1.2807300461694493e-16,0.0
1337,floorNdivBpowD,floor(N / B^D),0,input,N_tens,-0.29315433388817147,-0.29315433388817125,-2.220446049250313e-16,1.2931543338881712,-1.7170773751142465e-16,0.0
0,floorNdivBpowD,floor(N / B^D),1,0,N_tens,-0.1569829600741544,-0.2805669758419945,0.12358401576784012,1.2805669758419946,0.09650726443775541,0.09650726443775541
42,floorNdivBpowD,floor(N / B^D),1,0,N_tens,-0.224076075640947,-0.10387271940362772,-0.12020335623731929,1.1038727194036277,-0.10889240591275749,0.0
1337,floorNdivBpowD,floor(N / B^D),1,0,N_tens,-0.20349109360911397,-0.2034910936463068,3.719283214742575e-11,1.2034910936463068,3.090411914452964e-11,3.090411914452964e-11
0,floorNdivBpowD,floor(N / B^D),2,1,N_tens,-0.22175499635902263,-0.21726934705883486,-0.004485649300187772,1.217269347058835,-0.003685009657908493,0.0
42,floorNdivBpowD,floor(N / B^D),2,1,N_tens,-0.2836947249068033,-0.28369472490671305,-9.026113190202523e-14,1.283694724906713,-7.031354896981801e-14,0.0
1337,floorNdivBpowD,floor(N / B^D),2,1,N_tens,-0.2034910936455713,-0.1444603010939771,-0.05903079255159421,1.1444603010939771,-0.0515795895193283,0.0
0,floorNdivBpowD,floor(N / B^D),3,2,N_tens,-0.15698296007458562,-0.2805669758420474,0.12358401576746175,1.2805669758420475,0.09650726443745596,0.09650726443745596
42,floorNdivBpowD,floor(N / B^D),3,2,N_tens,-0.28369472490662556,-0.28369472490669373,6.816769371198461e-14,1.2836947249066937,5.3102729480281563e-14,5.3102729480281563e-14
1337,floorNdivBpowD,floor(N / B^D),3,2,N_tens,-0.2629532429423684,-0.1428207490216566,-0.12013249392071179,1.1428207490216566,-0.10511927966267198,0.0
0,floorNdivBpowD,floor(N / B^D),4,3,N_tens,-0.16597164704077055,-0.28056697584205037,0.11459532880127982,1.2805669758420504,0.08948796194429928,0.08948796194429928
42,floorNdivBpowD,floor(N / B^D),4,3,N_tens,-0.2253469843343578,-0.2836947249066206,0.05834774057226283,1.2836947249066206,0.045452972143752636,0.045452972143752636
1337,floorNdivBpowD,floor(N / B^D),4,3,N_tens,-0.2093779689425343,-0.26295324294233013,0.053575273999795836,1.2629532429423302,0.04242063140435851,0.04242063140435851
0,floorNdivBpowD,floor(N / B^D),5,4,N_tens,-0.2805669758421879,-0.21276630939297206,-0.06780066644921587,1.2127663093929721,-0.05590579646226505,0.0
42,floorNdivBpowD,floor(N / B^D),5,4,N_tens,-0.22229531996789392,-0.22368516813596678,0.0013898481680728603,1.2236851681359668,0.0011357890119645796,0.0011357890119645796
1337,floorNdivBpowD,floor(N / B^D),5,4,N_tens,-0.20349109364575538,-0.2629532429423576,0.059462149296602235,1.2629532429423576,0.0470818295363577,0.0470818295363577
0,floorNdivBpowD,floor(N / B^D),6,5,N_tens,-0.22175499635909834,-0.14946868060970378,-0.07228631574939456,1.1494686806097039,-0.0628867205942943,0.0
42,floorNdivBpowD,floor(N / B^D),6,5,N_tens,-0.22368516813594827,-0.222295319968043,-0.001389848167905272,1.222295319968043,-0.0011370804953598364,0.0
1337,floorNdivBpowD,floor(N / B^D),6,5,N_tens,-0.26295324294231615,-0.20285694064984366,-0.06009630229247248,1.2028569406498437,-0.04996130484145973,0.0
0,floorNdivBpowD,floor(N / B^D),7,6,N_tens,-0.2805669758420851,-0.2805669758419876,-9.753309271332e-14,1.2805669758419875,-7.616399185149287e-14,0.0
42,floorNdivBpowD,floor(N / B^D),7,6,N_tens,-0.16394757939561397,-0.28369472490670844,0.11974714551109447,1.2836947249067086,0.09328319513021056,0.09328319513021056
1337,floorNdivBpowD,floor(N / B^D),7,6,N_tens,-0.2629532429423114,-0.14282074902165867,-0.12013249392065276,1.1428207490216586,-0.10511927966262014,0.0
0,floorNdivBpowD,floor(N / B^D),8,7,N_tens,-0.09842480925338945,-0.2127663093928301,0.11434150013944064,1.21276630939283,0.09428156047366254,0.09428156047366254
42,floorNdivBpowD,floor(N / B^D),8,7,N_tens,-0.22407607564038629,-0.22407607564031454,-7.174816296640074e-14,1.2240760756403146,-5.861413713920456e-14,0.0
1337,floorNdivBpowD,floor(N / B^D),8,7,N_tens,-0.20349109364570853,-0.20349109364574341,3.4888758548845544e-14,1.2034910936457435,2.898962753696564e-14,2.898962753696564e-14
0,floorNdivBpowD,floor(N / B^D),9,8,N_tens,-0.22478362652374181,-0.1662254757027574,-0.05855815082098442,1.1662254757027575,-0.0502116889409381,0.0
42,floorNdivBpowD,floor(N / B^D),9,8,N_tens,-0.10248287123532522,-0.22368516813595596,0.12120229690063074,1.223685168135956,0.09904696081693842,0.09904696081693842
1337,floorNdivBpowD,floor(N / B^D),9,8,N_tens,-0.2629532429423476,-0.262953242942345,-2.609024107869118e-15,1.262953242942345,-2.065812113353291e-15,0.0
0,floorNdivBpowD,floor(N / B^D),10,9,N_tens,-0.15395432990995123,-0.22478362652371436,0.07082929661376314,1.2247836265237144,0.057830048573393245,0.057830048573393245
42,floorNdivBpowD,floor(N / B^D),10,9,N_tens,-0.1608306118075543,-0.28369472490719166,0.12286411309963735,1.2836947249071917,0.09571131727484519,0.09571131727484519
1337,floorNdivBpowD,floor(N / B^D),10,9,N_tens,-0.20285694064987164,-0.20185154157308602,-0.0010053990767856236,1.201851541573086,-0.0008365418206891605,0.0
0,floorNdivBpowD,floor(N / B^D),0,input,O[0],-0.3038081202942816,-0.3038081202942816,0.0,1.3038081202942817,0.0,0.0
42,floorNdivBpowD,floor(N / B^D),0,input,O[0],-0.29848146384645763,-0.29848146384645763,0.0,1.2984814638464577,0.0,0.0
1337,floorNdivBpowD,floor(N / B^D),0,input,O[0],-0.29152325156489406,-0.29152325156489406,0.0,1.291523251564894,0.0,0.0
0,floorNdivBpowD,floor(N / B^D),1,0,O[0],0.9038933212468219,0.900213809618578,0.00367951162824387,0.099786190381422,0.03687395634786068,0.03687395634786068
42,floorNdivBpowD,floor(N / B^D),1,0,O[0],0.92987860605126,0.8814481418141191,0.048430464237140924,0.11855185818588088,0.4085171247270153,0.4085171247270153
1337,floorNdivBpowD,floor(N / B^D),1,0,O[0],0.8633059923854576,0.887619625905969,-0.024313633520511413,0.11238037409403101,-0.21635124207868972,0.0
0,floorNdivBpowD,floor(N / B^D),2,1,O[0],0.9301861536987639,0.8966444840165307,0.033541669682233155,0.10335551598346926,0.3245271368738349,0.3245271368738349
42,floorNdivBpowD,floor(N / B^D),2,1,O[0],0.8713071802243277,0.8890016691279282,-0.01769448890360048,0.11099833087207178,-0.1594122070537601,0.0
1337,floorNdivBpowD,floor(N / B^D),2,1,O[0],0.9280661507478376,0.8870855508409964,0.04098059990684122,0.11291444915900362,0.36293494953097855,0.36293494953097855
0,floorNdivBpowD,floor(N / B^D),3,2,O[0],0.9493353182887546,0.8992082407999968,0.050127077488757776,0.10079175920000316,0.4973330943583352,0.4973330943583352
42,floorNdivBpowD,floor(N / B^D),3,2,O[0],0.865839999260699,0.8850003152594688,-0.019160315998769772,0.11499968474053124,-0.16661190021520803,0.0
1337,floorNdivBpowD,floor(N / B^D),3,2,O[0],0.9160732234680292,0.8784089535393889,0.03766426992864036,0.12159104646061114,0.30976187001434785,0.30976187001434785
0,floorNdivBpowD,floor(N / B^D),4,3,O[0],0.9312307114273175,0.9111835101296016,0.020047201297715866,0.08881648987039836,0.22571485685787496,0.22571485685787496
42,floorNdivBpowD,floor(N / B^D),4,3,O[0],0.8519447029796001,0.880642389994931,-0.02869768701533093,0.11935761000506895,-0.24043449775939868,0.0
1337,floorNdivBpowD,floor(N / B^D),4,3,O[0],0.9083494214201933,0.8794717451136421,0.028877676306551137,0.12052825488635788,0.23959258626766766,0.23959258626766766
0,floorNdivBpowD,floor(N / B^D),5,4,O[0],0.9220787562659174,0.9007507381843082,0.021328018081609224,0.09924926181569182,0.21489346813698068,0.21489346813698068
42,floorNdivBpowD,floor(N / B^D),5,4,O[0],0.8470860348309877,0.8773997602703536,-0.030313725439365946,0.1226002397296464,-0.2472566571338904,0.0
1337,floorNdivBpowD,floor(N / B^D),5,4,O[0],0.9014289872614091,0.8847022409668781,0.01672674629453097,0.1152977590331219,0.1450743399941176,0.1450743399941176
0,floorNdivBpowD,floor(N / B^D),6,5,O[0],0.9081414394479601,0.8997643854352428,0.008377054012717267,0.10023561456475716,0.08357362848616323,0.08357362848616323
42,floorNdivBpowD,floor(N / B^D),6,5,O[0],0.8321448315409151,0.8794790673240961,-0.04733423578318097,0.12052093267590391,-0.3927470086086102,0.0
1337,floorNdivBpowD,floor(N / B^D),6,5,O[0],0.8948599424538711,0.8816706089946752,0.013189333459195929,0.1183293910053248,0.11146286942863089,0.11146286942863089
0,floorNdivBpowD,floor(N / B^D),7,6,O[0],0.8944711793899668,0.9006052747494191,-0.006134095359452307,0.0993947252505809,-0.06171449585466264,0.0
42,floorNdivBpowD,floor(N / B^D),7,6,O[0],0.8220456960210036,0.8739677495194151,-0.0519220534984115,0.12603225048058486,-0.4119743422847951,0.0
1337,floorNdivBpowD,floor(N / B^D),7,6,O[0],0.8735633411912603,0.8811691559827107,-0.007605814791450394,0.11883084401728927,-0.06400539232342561,0.0
0,floorNdivBpowD,floor(N / B^D),8,7,O[0],0.88293573948574,0.9022416132915092,-0.019305873805769203,0.0977583867084908,-0.1974856015508733,0.0
42,floorNdivBpowD,floor(N / B^D),8,7,O[0],0.8068112509559618,0.8725800190691727,-0.06576876811321086,0.1274199809308273,-0.5161574160720905,0.0
1337,floorNdivBpowD,floor(N / B^D),8,7,O[0],0.8541395549803632,0.8791156673441943,-0.024976112363831127,0.12088433265580567,-0.20661165773190548,0.0
0,floorNdivBpowD,floor(N / B^D),9,8,O[0],0.8692755808741472,0.9012712475339857,-0.03199566665983844,0.09872875246601431,-0.3240764808696676,0.0
42,floorNdivBpowD,floor(N / B^D),9,8,O[0],0.8006518145970576,0.8775333237088297,-0.07688150911177216,0.12246667629117025,-0.6277749298019878,0.0
1337,floorNdivBpowD,floor(N / B^D),9,8,O[0],0.833366647783334,0.8824657890977875,-0.049099141314453476,0.1175342109022125,-0.4177434037082493,0.0
0,floorNdivBpowD,floor(N / B^D),10,9,O[0],0.8563639950341706,0.8999820540922858,-0.04361805905811522,0.10001794590771418,-0.43610232805981924,0.0
42,floorNdivBpowD,floor(N / B^D),10,9,O[0],0.7904722107578319,0.881721261480551,-0.09124905072271905,0.11827873851944903,-0.771474669623016,0.0
1337,floorNdivBpowD,floor(N / B^D),10,9,O[0],0.8172039621344481,0.8866059698366298,-0.06940200770218163,0.11339403016337024,-0.612042870353863,0.0
0,floorNdivBpowD,floor(N / B^D),0,input,O[1],-0.2564287885560664,-0.2411501486303464,-0.015278639925719983,1.2411501486303465,-0.012310065742312087,0.0
42,floorNdivBpowD,floor(N / B^D),0,input,O[1],-0.24740711612832453,-0.3007596087121801,0.053352492583855576,1.30075960871218,0.04101641243048539,0.04101641243048539
1337,floorNdivBpowD,floor(N / B^D),0,input,O[1],-0.2222373707876019,-0.2801352446128693,0.057897873825267426,1.2801352446128693,0.045227935148974475,0.045227935148974475
0,floorNdivBpowD,floor(N / B^D),1,0,O[1],0.8571983782441066,0.807673557923439,0.04952482032066763,0.19232644207656102,0.25750395934092546,0.25750395934092546
42,floorNdivBpowD,floor(N / B^D),1,0,O[1],0.891464016538442,0.7938765101497199,0.09758750638872205,0.20612348985028006,0.47344194715316407,0.47344194715316407
1337,floorNdivBpowD,floor(N / B^D),1,0,O[1],0.782493190038197,0.7728782515717032,0.00961493846649375,0.2271217484282968,0.04233385192316456,0.04233385192316456
0,floorNdivBpowD,floor(N / B^D),2,1,O[1],0.9101834847601789,0.8475381813475821,0.06264530341259678,0.15246181865241792,0.41089174959545366,0.41089174959545366
42,floorNdivBpowD,floor(N / B^D),2,1,O[1],0.8852407289893058,0.84219684168628,0.043043887303025885,0.15780315831372005,0.27276949183395066,0.27276949183395066
1337,floorNdivBpowD,floor(N / B^D),2,1,O[1],0.9165686301751517,0.8068949886680958,0.10967364150705583,0.19310501133190416,0.5679481891775012,0.5679481891775012
0,floorNdivBpowD,floor(N / B^D),3,2,O[1],0.9062066540303727,0.8510987684004959,0.055107885629876785,0.14890123159950408,0.3700969094607564,0.3700969094607564
42,floorNdivBpowD,floor(N / B^D),3,2,O[1],0.8525922786534595,0.8474706370707434,0.005121641582716108,0.15252936292925656,0.03357806971954335,0.03357806971954335
1337,floorNdivBpowD,floor(N / B^D),3,2,O[1],0.8912956014617126,0.8006719479738805,0.09062365348783208,0.19932805202611947,0.454645758921865,0.454645758921865
0,floorNdivBpowD,floor(N / B^D),4,3,O[1],0.8763665519668052,0.8545044480717682,0.021862103895037066,0.14549555192823183,0.15025960316519452,0.15025960316519452
42,floorNdivBpowD,floor(N / B^D),4,3,O[1],0.8240887020563491,0.8418194438172432,-0.017730741760894064,0.15818055618275684,-0.1120917904752372,0.0
1337,floorNdivBpowD,floor(N / B^D),4,3,O[1],0.8651873556997172,0.8029087985877092,0.062278557112007915,0.19709120141229075,0.3159885203689472,0.3159885203689472
0,floorNdivBpowD,floor(N / B^D),5,4,O[1],0.866516065702745,0.8609993448452651,0.005516720857479895,0.13900065515473492,0.03968845219714041,0.03968845219714041
42,floorNdivBpowD,floor(N / B^D),5,4,O[1],0.8121441050912702,0.8490857623606125,-0.03694165726934229,0.1509142376393875,-0.24478576605618282,0.0
1337,floorNdivBpowD,floor(N / B^D),5,4,O[1],0.8456668617499583,0.8067811021535949,0.03888575959636342,0.1932188978464051,0.20125236211250286,0.20125236211250286
0,floorNdivBpowD,floor(N / B^D),6,5,O[1],0.8519630576428339,0.8615624252718452,-0.009599367629011368,0.13843757472815477,-0.06934076711370685,0.0
42,floorNdivBpowD,floor(N / B^D),6,5,O[1],0.7977904314103063,0.8474958737174514,-0.04970544230714513,0.1525041262825486,-0.3259285077641407,0.0
1337,floorNdivBpowD,floor(N / B^D),6,5,O[1],0.828695990523701,0.812418174122256,0.01627781640144499,0.18758182587774397,0.08677715085284445,0.08677715085284445
0,floorNdivBpowD,floor(N / B^D),7,6,O[1],0.8387045058210825,0.8544504659125097,-0.015745960091427258,0.14554953408749027,-0.10818282717389059,0.0
42,floorNdivBpowD,floor(N / B^D),7,6,O[1],0.7911934073476166,0.8424439109355225,-0.05125050358790595,0.1575560890644775,-0.32528418223768196,0.0
1337,floorNdivBpowD,floor(N / B^D),7,6,O[1],0.8092408373611193,0.8199347483071469,-0.010693910946027563,0.18006525169285315,-0.059389087264147634,0.0
0,floorNdivBpowD,floor(N / B^D),8,7,O[1],0.8201817952480065,0.8587638905167421,-0.03858209526873557,0.14123610948325793,-0.27317444108235706,0.0
42,floorNdivBpowD,floor(N / B^D),8,7,O[1],0.780170573742842,0.8472718916020348,-0.06710131785919271,0.15272810839796525,-0.43935146295628896,0.0
1337,floorNdivBpowD,floor(N / B^D),8,7,O[1],0.7919938510656235,0.8179592273610687,-0.025965376295445264,0.18204077263893126,-0.1426349488581126,0.0
